Anser_anser,Animalia,Chordata,Aves,Anseriformes,Anatidae,4560.0000,0.0000,alga|amphibian|fruit|crustacean|herbivore|seed|fish|leaf|root|insect|mollusc,coast|freshwater|terrestrial-freshwater|marsh|ground|temperate|lagoon|marine|wetland|brackish-water|delta|terrestrial|grassland|mud|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Anthus_rubescens,Animalia,Chordata,Aves,Passeriformes,Motacillidae,25.5000,0.0000,herbivore|seed|omnivore|invertebrate|insect|carnivore|mollusc,coast|freshwater|mountain|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Ardea_alba,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,935.0000,0.0000,amphibian|mammal|crustacean|fish|reptile|insect|carnivore,coast|freshwater|marsh|freshwater-lake|reef|tropical|temperate|lagoon|wetland|marine|brackish-water|terrestrial|dust|woodland-clearing|heath                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Arenaria_bourgaei,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,0.0,0.0,photoautotroph,subtropical|coast|marsh|limestone|mountain|freshwater-lake|tropical|non-wetland|wetland|river-mouth|bay|terrestrial|cliff|grassland|subpolar|ice|insel                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Aythya_affinis,Animalia,Chordata,Aves,Anseriformes,Anatidae,1050.0000,0.0000,crustacean|herbivore|fish|seed|worm|egg|invertebrate|insect|carnivore|mollusc,coast|freshwater|marsh|temperate|marine|brackish-water|terrestrial|temporary-aquatic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Aythya_americana,Animalia,Chordata,Aves,Anseriformes,Anatidae,1320.0000,0.0000,alga|herbivore|leaf|omnivore|insect|mollusc,coast|freshwater|marsh|freshwater-lake|ground|temperate|city|marine|terrestrial|saline-lake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Aythya_valisineria,Animalia,Chordata,Aves,Anseriformes,Anatidae,1600.0000,0.0000,herbivore|seed|leaf|wood|omnivore|root|insect|mollusc,coast|freshwater|marsh|temperate|marine|brackish-water|terrestrial|estuary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Bassariscus_astutus,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,1130.0000,33.8980,flower|carrion|amphibian|mammal|fruit|bird|seed|reptile|omnivore|insect,scrubland|mountain|temperate|city|wetland|terrestrial|desert|arid|ground-underground|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
Bidens_chrysanthemoides,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,0.0,0.0,photoautotroph,wetland|terrestrial|aquatic|aquatic-vegetation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Bubulcus_ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,512.0000,0.0000,amphibian|worm|insect,coast|subtropical|freshwater|mountain|ground|scrubland|pond|temperate|tropical|terrestrial|grassland|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
