Cairina_moschata,Animalia,Chordata,Aves,Anseriformes,Anatidae,2858.0000,0.0000,crustacean|seed|fish|leaf|reptile|wood|omnivore|insect|root|arthropod|mollusc,coast|freshwater|marsh|freshwater-lake|ground|tropical|temperate|wetland|terrestrial|grassland|valley|river|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Carica_papaya,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,0.0,0.0,photoautotroph,tropical|non-wetland|terrestrial|carr|tropical-forest|waterfall|woodland-clearing|woodland-canopy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Casmerodius_albus,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,935.0000,0.0000,amphibian|mammal|crustacean|fish|reptile|insect|carnivore,coast|freshwater|marsh|freshwater-lake|reef|tropical|temperate|lagoon|wetland|marine|brackish-water|terrestrial|dust|woodland-clearing|heath                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Chelydra_serpentina,Animalia,Chordata,Reptilia,Testudines,Chelydridae,13730.6797,0.0000,carrion|alga|amphibian|mammal|fish|leaf|reptile|egg|omnivore|insect|mollusc,sediment|freshwater|marsh|freshwater-lake|mountain|ground|temperate|beach|city|terrestrial|sand|mud|river|ice|waterfall|saline-lake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Cherax_quadricarinatus,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,600.0000,25.0000,plant|omnivore|detritus|invertebrate,coast|freshwater|freshwater-lake|tropical|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Chlorophora_tinctoria,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,0.0,0.0,photoautotroph,deciduous-forest|terrestrial|evergreen-forest|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Cichlasoma_festae,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,216.0945,250.0000,plant|alga|crustacean|herbivore|microorganism|fish|zooplankton|worm|invertebrate|periphyton|phytoplankton|detritus|carnivore|insect|plankton|mollusc,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Columbina_talpacoti,Animalia,Chordata,Aves,Columbiformes,Columbidae,56.5000,0.0000,seed,coast|river-valley|ground|tropical|city|terrestrial|grassland|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Cordia_alliodora,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Ehretiaceae,0.0,0.0,photoautotroph,tropical|terrestrial|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Crescentia_cujete,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,0.0,0.0,photoautotroph,clay|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Crypturellus_transfasciatus,Animalia,Chordata,Aves,Tinamiformes,Tinamidae,283.0000,0.0000,amphibian|fruit|seed|reptile|omnivore|insect,subtropical|coast|tropical|terrestrial|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Curimatorbis_boulengeri,Animalia,Chordata,Actinopterygii,Characiformes,Curimatidae,53.3725,146.0000,plant|alga|phytoplankton,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Dasypus_novemcinctus,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,5500.0000,44.2790,scavenger|vertebrate|carrion|amphibian|fungi|mammal|fruit|seed|worm|reptile|egg|omnivore|invertebrate|arthropod|insect|carnivore,coast|scrubland|tropical|temperate|plant-litter|wetland|terrestrial|grassland|ground-underground|forest|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Dendrocygna_bicolor,Animalia,Chordata,Aves,Anseriformes,Anatidae,964.0000,0.0000,herbivore,freshwater|marsh|mountain|tropical|temperate|coastal-plain|terrestrial|arid                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Didelphis_marsupialis,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,1530.0000,40.2700,carrion|amphibian|mammal|fruit|nectar|bird|leaf|reptile|worm|omnivore|insect,coast|subtropical|marsh|mountain|tropical|arboreal|interfluve|city|terrestrial|flood-plain|river|ground-underground|woodland-clearing|forest|tropical-                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Dormitator_latifrons,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,1300.0000,41.0000,crustacean|fish|worm|carnivore,coast|freshwater|benthic|marsh|mangrove|marine|brackish-water                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Egretta_thula,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,371.0000,0.0000,amphibian|fish|reptile|worm|invertebrate|insect|carnivore|mollusc,coast|freshwater|marsh|beach|temperate|tropical|wetland|marine|terrestrial|understory                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Eichhornia_crassipes,Plantae,Tracheophyta,Liliopsida,Commelinales,Pontederiaceae,0.0,0.0,photoautotroph,mor|coast|subtropical|marsh|ground|freshwater-lake|temperate|tropical|pond|wetland|terrestrial|brackish-water|aquatic|tropical-forest|aquatic-vegetati                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Erythrina_poeppigiana,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,0.0,0.0,photoautotroph,mountain|tropical|non-wetland|city|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Florida_caerulea,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,364.0000,0.0000,amphibian|fish|reptile|worm|invertebrate|arthropod|insect|carnivore|mollusc,freshwater|marsh|freshwater-lake|scrubland|tropical|lagoon|marine|terrestrial|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Forpus_coelestis,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,27.9000,0.0000,fruit|seed,subtropical|tropical|terrestrial|valley                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
Furnarius_leucopus,Animalia,Chordata,Aves,Passeriformes,Furnariidae,57.4000,0.0000,arthropod,freshwater|subtropical|clay|river-island|mountain|ground|tropical|city|bay|terrestrial|mud|understory                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Gallinula_chloropus,Animalia,Chordata,Aves,Gruiformes,Rallidae,392.0000,38.0000,alga|carrion|flower|amphibian|fruit|fish|seed|leaf|egg|omnivore|bryophyte|insect|arthropod,freshwater|clay|marsh|freshwater-lake|pond|tropical|temperate|wetland|city|marine|terrestrial|river|lake|moor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Gossypium_herbaceum,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,0.0,0.0,photoautotroph,terrestrial|arid|waterfall                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Guazuma_ulmifolia,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,0.0,0.0,photoautotroph,deciduous-forest|terrestrial|tropical-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Himantopus_mexicanus,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,202.0000,0.0000,invertebrate,pond                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Hoplias_microlepis,Animalia,Chordata,Actinopterygii,Characiformes,Erythrinidae,557.6815,360.0000,crustacean|fish|insect,coast|freshwater|benthic|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Ichthyoelephas_humeralis,Animalia,Chordata,Actinopterygii,Characiformes,Prochilodontidae,194.3341,240.0000,alga|fruit|herbivore|zooplankton|seed|mud,freshwater|benthic|marine                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Inga_vera,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,0.0,0.0,photoautotroph,tropical|terrestrial|grassland|forest|tropical-forest|swamp-forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
